type,subtype,level,srccountry,srcintf,srcintfrole,dstintf,dstintfrole,action,proto,service,policyid,appcat,duration,sentbyte,rcvdbyte,crscore,threat
0,0,0,2,0,0,0,0,4,17.0,41,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,42,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,43,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,11,89.0,1,0.0,0.0,0.0,30.0,2
0,1,0,1,2,1,1,1,5,6.0,44,0.0,0,19.0,180.0,0.0,0.0,1
0,0,0,6,0,0,0,0,4,6.0,4,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,4,6.0,0,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,9,0,0,0,0,4,17.0,16,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,11,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,1,0,1,2,1,1,1,5,6.0,44,0.0,0,10.0,60.0,0.0,0.0,1
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,4,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,13,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,13,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,13,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,46,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,6,74.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,47,79.0,1,0.0,0.0,0.0,30.0,2
0,1,0,1,2,1,1,1,5,6.0,44,0.0,0,10.0,60.0,0.0,0.0,1
0,0,0,7,0,0,0,0,4,6.0,48,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,320.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,13,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,33,0,0,0,0,4,6.0,49,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,13.0,180.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,44.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,50,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,44.0,1,25.0,152.0,260.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,43,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,33,0,0,0,0,4,6.0,49,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,51,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,52,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,64.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,52,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,51,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,53,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,4,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,13,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,33,0,0,0,0,4,6.0,49,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,54,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,55,89.0,1,0.0,0.0,0.0,30.0,2
0,1,0,1,2,1,1,1,5,6.0,44,0.0,0,10.0,60.0,0.0,0.0,1
0,0,0,15,0,0,0,0,4,17.0,16,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,60.0,1,25.0,300.0,320.0,5.0,1
0,0,0,2,0,0,0,0,4,17.0,21,74.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,52,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,60.0,1,25.0,300.0,320.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,56,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,52,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,4,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,52,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,52,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,26,0,0,0,0,4,6.0,57,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,52,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,52,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,6,74.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,58,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,180.0,320.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,52,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,62,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,63,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,6.0,0,42.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,1.0,9,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,45,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,64,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,4,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,60,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,65,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,59,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,58,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,5,6.0,0,59.0,1,10.0,40.0,0.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,2,0,0,0,0,4,1.0,3,76.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,180.0,320.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,20,0,0,0,0,4,6.0,66,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,61,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,60.0,320.0,5.0,1
0,0,0,20,0,0,0,0,4,6.0,66,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,20,0,0,0,0,4,6.0,66,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,51,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,51,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,40,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,68,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,69,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,68,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,51,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,68,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,70,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,71,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,67,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,72,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,60.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,60.0,1,25.0,52.0,260.0,5.0,1
0,1,0,1,3,1,0,0,2,17.0,73,0.0,0,180.0,76.0,76.0,0.0,1
0,0,0,0,0,0,0,0,5,6.0,0,35.0,1,25.0,240.0,320.0,5.0,1
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,4,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,68,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,74,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,74,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,75,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,74,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,60.0,320.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,60.0,320.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,35.0,1,25.0,60.0,320.0,5.0,1
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,74,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,74,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,5,6.0,0,39.0,1,10.0,40.0,0.0,5.0,1
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,4,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,11,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,1.0,9,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,33,0,0,0,0,4,6.0,49,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,11,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,74,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,77,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,11,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,78,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,79,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,36,0,0,0,0,4,6.0,0,54.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,76,72.0,1,0.0,0.0,0.0,30.0,2
